id,title,description,price,sale_price,availability,condition,image_link,link,brand,google_product_category
104,Diamond-Stitched Velvet Bed with 2 Nightstands,"This elegant diamond-stitched velvet bed comes as a complete set with two matching nightstands, creating a luxurious and coordinated bedroom look. The curved high-back headboard features vertical channels and diamond quilting, giving the bed a premium, modern appearance. Upholstered in soft beige velvet, it blends beautifully with contemporary interiors. The strong hardwood frame, thick padding, and reinforced base ensure long-lasting comfort and durability. The included nightstands offer practical storage with a clean, modern finish—perfect for lamps, accessories, or bedside essentials.",45000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768917459/20250430_130008_yl8y1j.jpg,https://bobbyfurniturekenya.com/product/104,Generic,Bedroom - Bedroom Packages
190,"Mabawa Semi Recliner 7 Seater ","A seven-seater recliner is a spacious and luxurious seating arrangement designed for maximum comfort and functionality. It typically includes:

Three recliner seats (manual or electric) that allow users to lean back and elevate their feet.

Upholstery made of plush fabric, faux leather, or genuine leather for a soft and stylish finish.

Ample seating space for seven people, arranged in an L-shape or U-shape to suit living room layouts.

Padded armrests and backrests for enhanced comfort.
",100000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748023023/20250523_205620_wgeksj.jpg,https://bobbyfurniturekenya.com/product/190,Generic,Living Room - Semi Recliners
193,"7 seater Grey Semi Recliner ","A seven-seater recliner is a spacious and luxurious seating arrangement designed for maximum comfort and functionality. It typically includes:

Three recliner seats (manual or electric) that allow users to lean back and elevate their feet.

Upholstery made of plush fabric, faux leather, or genuine leather for a soft and stylish finish.

Ample seating space for seven people, arranged in an L-shape or U-shape to suit living room layouts.

Padded armrests and backrests for enhanced comfort.
",100000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748023493/20250523_210259_thbwq7.jpg,https://bobbyfurniturekenya.com/product/193,Generic,Living Room - Semi Recliners
183,Astana 3 seater Classic Sofa,"Bring elegance and comfort into your home with the Nairobi Luxe 3-Seater Sofa. Handcrafted for durability and designed for style, this sofa features deep seating, firm yet soft cushions, and a timeless silhouette that fits any modern or traditional living room. The smooth fabric finish is both breathable and easy to maintain, making it perfect for family use or formal spaces.
",35000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748019393/9bfd75909d97ff87684c8563425fc245_ynevdk.jpg,https://bobbyfurniturekenya.com/product/183,Generic,Living Room - Sofas
197,Butterfly 6 - Seater Sofa,"The Butterfly Sofa is a unique and stylish furniture piece that features a distinctive design inspired by the beautiful and delicate wings of a butterfly. It typically has a sleek and modern look with gracefully curved lines that resemble butterfly wings. The sofa is designed to be both aesthetically pleasing and comfortable, making it a stylish addition to any modern living space. Its innovative design sets it apart from traditional sofas, adding a touch of elegance and sophistication to the room.",62000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748026433/20250523_215152_fqfibo.jpg,https://bobbyfurniturekenya.com/product/197,Generic,Living Room - Couches in set
142,Cloud Lex Modular Sofa Off White (7seater),"Experience unmatched comfort and bold modern design with the Cloud Luxe Modular Sofa — a true masterpiece for contemporary living spaces. Designed with deep tufted cushioning and wrapped in plush, premium upholstery, this oversized sectional offers both elegance and relaxation in one stunning package.

Whether you're lounging solo or entertaining guests, its spacious layout and modular design allow for ultimate flexibility and luxurious comfort. Perfect for statement interiors and family-friendly living.

Features:

Ultra-soft, cloud-like deep tufted seating

Premium textured fabric upholstery in Off- white velvet

Modular design for customizable arrangements

Built for comfort, durability, and visual impact",65000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1746259579/20250426_022727_oqryvy.jpg,https://bobbyfurniturekenya.com/product/142,Generic,Living Room - Sectional Sofas
143,Cloud Lex Modular Sofa Pale Brown,"Experience unmatched comfort and bold modern design with the Cloud Luxe Modular Sofa — a true masterpiece for contemporary living spaces. Designed with deep tufted cushioning and wrapped in plush, premium upholstery, this oversized sectional offers both elegance and relaxation in one stunning package.

Whether you're lounging solo or entertaining guests, its spacious layout and modular design allow for ultimate flexibility and luxurious comfort. Perfect for statement interiors and family-friendly living.

Features:

Ultra-soft, cloud-like deep tufted seating

Premium textured fabric upholstery in pale brown 

Modular design for customizable arrangements

Built for comfort, durability, and visual impact",65000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1746259579/20250426_022734_ncvueq.jpg,https://bobbyfurniturekenya.com/product/143,Generic,Living Room - Sectional Sofas
144,"Cloud Lex Modular Sofa Gray Colour ","Experience unmatched comfort and bold modern design with the Cloud Luxe Modular Sofa — a true masterpiece for contemporary living spaces. Designed with deep tufted cushioning and wrapped in plush, premium upholstery, this oversized sectional offers both elegance and relaxation in one stunning package.

Whether you're lounging solo or entertaining guests, its spacious layout and modular design allow for ultimate flexibility and luxurious comfort. Perfect for statement interiors and family-friendly living.

Features:

Ultra-soft, cloud-like deep tufted seating

Premium textured fabric upholstery in charcoal grey

Modular design for customizable arrangements

Built for comfort, durability, and visual impact",65000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1746259579/20250426_022737_scdzol.jpg,https://bobbyfurniturekenya.com/product/144,Generic,Living Room - Sectional Sofas
145,Crescent Moon Sofa.,"Add a touch of sophistication and comfort to your space with our Curved Modern Crescent Sofa. Crafted with a smooth, sculpted silhouette and upholstered in premium fabric, this statement piece blends luxury and style effortlessly. The soft, sweeping curves provide a unique aesthetic while maximizing seating comfort—ideal for contemporary homes, lounges, or showrooms.
Features:

Sleek curved design for a bold modern look

High-density foam cushioning for superior comfort

Upholstered in high-quality, easy-to-clean fabric

Sturdy gold-toned metal legs for a touch of elegance

Perfect for both residential and commercial spaces",58000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1747536498/20250518_042304_c9nh3y.jpg,https://bobbyfurniturekenya.com/product/145,Generic,Living Room - Sofas
105,Luxury Tufted Bubble L-Shape Sofa Set,"This luxury tufted bubble L-shape sofa set is designed for maximum comfort and modern style. The deep, plush cushioning features a unique bubble-tuft pattern that gives the sofa a premium, high-end look while providing exceptional softness. Upholstered in rich velvet fabric, the set includes a matching round accent chair that enhances the overall aesthetic. Ideal for spacious living rooms, lounges, or studio setups, this sofa delivers both elegance and superior relaxation. Built with a strong hardwood frame and high-density foam, it guarantees durability and long-lasting comfort.",90000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768917778/20250430_161249_ihdohp.jpg,https://bobbyfurniturekenya.com/product/105,Generic,Living Room - Couches in Set
191,"Mabawa Semi Recliner 7 Seater ","A seven-seater recliner is a spacious and luxurious seating arrangement designed for maximum comfort and functionality. It typically includes:

Three recliner seats (manual or electric) that allow users to lean back and elevate their feet.

Upholstery made of plush fabric, faux leather, or genuine leather for a soft and stylish finish.

Ample seating space for seven people, arranged in an L-shape or U-shape to suit living room layouts.

Padded armrests and backrests for enhanced comfort.
",100000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748023023/20250523_205620_wgeksj.jpg,https://bobbyfurniturekenya.com/product/191,Generic,Living Room - Couches in set
